discount,brokerage,OTHER
maintenance,cost,RELATIONAL-NOUN-COMPLEMENT
space,policy,TOPIC
debt,sale,OBJECTIVE
troop,deployment,OBJECTIVE
intervention,program,PERFORM&ENGAGE_IN
home,care,LOCATION
airline,operation,OBJECTIVE
arms,buildup,OBJECTIVE
drug,baron,RELATIONAL-NOUN-COMPLEMENT
unemployment,toll,RELATIONAL-NOUN-COMPLEMENT
launch,site,PERFORM&ENGAGE_IN
security,dialogue,TOPIC
customs,agent,ORGANIZE&SUPERVISE&AUTHORITY
art,conservation,OBJECTIVE
inventory,forgery,OBJECTIVE
state,facility,OWNER-USER
basketball,history,RELATIONAL-NOUN-COMPLEMENT
outreach,effort,PERFORM&ENGAGE_IN
marketing,opportunity,PERFORM&ENGAGE_IN
gas,leak,OBJECTIVE
pass,attempt,PERFORM&ENGAGE_IN
duck,foot,WHOLE+PART_OR_MEMBER_OF
cattle,herd,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
chemical,giant,CREATE-PROVIDE-GENERATE-SELL
police,checkpoint,OWNER-USER
student,dormitory,USER_RECIPIENT
marrow,transplant,OBJECTIVE
evacuation,plan,OBJECTIVE
car,pool,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
labor,organizer,OBJECTIVE
extradition,process,EQUATIVE
refining,capacity,PERFORM&ENGAGE_IN
core,voter,ADJ-LIKE_NOUN
gourmet,meal,USER_RECIPIENT
comedy,troupe,PERFORM&ENGAGE_IN
circus,clown,EMPLOYER
conflict,area,CONTAIN
independence,struggle,OBTAIN&ACCESS&SEEK
water,authority,ORGANIZE&SUPERVISE&AUTHORITY
application,process,EQUATIVE
development,assistance,PERFORM&ENGAGE_IN
motorcycle,accident,OTHER
independence,celebration,OBJECTIVE
mass,immigration,ADJ-LIKE_NOUN
weather,condition,RELATIONAL-NOUN-COMPLEMENT
tabulation,error,OTHER
child,victim,EQUATIVE
state,worker,EMPLOYER
shadow,budget,LOCATION
watch,production,OBJECTIVE
family,physician,USER_RECIPIENT
recognition,system,PERFORM&ENGAGE_IN
tobacco,stock,RELATIONAL-NOUN-COMPLEMENT
day,forecast,MEASURE
cookie,dough,CREATE-PROVIDE-GENERATE-SELL
base,closing,OBJECTIVE
jungle,camp,LOCATION
souvenir,shop,CREATE-PROVIDE-GENERATE-SELL
sports,official,ORGANIZE&SUPERVISE&AUTHORITY
defense,witness,EMPLOYER
community,protection,OBJECTIVE
technology,firm,CREATE-PROVIDE-GENERATE-SELL
artillery,commander,OBJECTIVE
church,elder,WHOLE+PART_OR_MEMBER_OF
cookbook,aficionado,RELATIONAL-NOUN-COMPLEMENT
police,inspector,EMPLOYER
ad,rate,RELATIONAL-NOUN-COMPLEMENT
operating,efficiency,RELATIONAL-NOUN-COMPLEMENT
gallows,humor,LEXICALIZED
power,line,PURPOSE
centerfield,fence,LOCATION
arthritis,drug,MITIGATE&OPPOSE
market,policy,TOPIC
blood,loss,OBJECTIVE
city,budget,OWNER-USER
casualty,insurance,MITIGATE&OPPOSE
turtle,slaughter,OBJECTIVE
city,folk,LOCATION
car,wreck,OBJECTIVE
train,track,USER_RECIPIENT
copyright,suit,OTHER
marketing,manager,OBJECTIVE
job,column,TOPIC
water,obstacle,SUBSTANCE-MATERIAL-INGREDIENT
month,course,MEASURE
security,feature,CREATE-PROVIDE-GENERATE-SELL
cargo,traffic,PURPOSE
aid,group,CREATE-PROVIDE-GENERATE-SELL
football,hero,RELATIONAL-NOUN-COMPLEMENT
space,science,TOPIC_OF_EXPERT
emergency,surgery,TIME-OF1
railway,sector,OWNER-USER
star,hairdo,USER_RECIPIENT
hygiene,product,CREATE-PROVIDE-GENERATE-SELL
spring,collection,TIME-OF1
freight,traffic,PURPOSE
cycling,clothes,PERFORM&ENGAGE_IN
support,price,RELATIONAL-NOUN-COMPLEMENT
departure,date,TIME-OF2
utilization,review,OBJECTIVE
network,operation,OBJECTIVE
goodwill,gesture,TOPIC
volunteer,worker,EQUATIVE
state,guarantee,SUBJECT
woman,worker,EQUATIVE
tonne,lot,MEASURE
minute,report,MEASURE
fleet,reconstruction,OBJECTIVE
tourist,tour,USER_RECIPIENT
flour,tortilla,SUBSTANCE-MATERIAL-INGREDIENT
opposition,figure,WHOLE+PART_OR_MEMBER_OF
horse,starvation,OBJECTIVE
yesterday,afternoon,TIME-OF1
superpower,status,WHOLE+ATTRIBUTE&FEATURE&QUALITY_VALUE_IS_CHARACTERISTIC_OF
liquor,sale,OBJECTIVE
week,course,MEASURE
airport,area,CONTAIN
credit,institution,PERFORM&ENGAGE_IN
infrastructure,construction,OBJECTIVE
image,problem,OTHER
business,development,OBJECTIVE
state,trooper,EMPLOYER
memory,capacity,RELATIONAL-NOUN-COMPLEMENT
oil,embargo,MITIGATE&OPPOSE
management,department,PERFORM&ENGAGE_IN
accident,report,TOPIC
journalism,career,EQUATIVE
profit,guarantee,OBJECTIVE
job,market,PURPOSE
space,expert,TOPIC_OF_EXPERT
noon,deadline,TIME-OF1
administration,system,PERFORM&ENGAGE_IN
police,violence,SUBJECT
dog,lover,OBJECTIVE
customs,department,ORGANIZE&SUPERVISE&AUTHORITY
state,park,OWNER-USER
account,dividend,CREATOR-PROVIDER-CAUSE_OF
currency,control,OBJECTIVE
culture,clash,OTHER
bank,teller,EMPLOYER
fire,officer,ORGANIZE&SUPERVISE&AUTHORITY
utility,operation,CREATE-PROVIDE-GENERATE-SELL
convention,coverage,OBJECTIVE
distribution,possibility,PERFORM&ENGAGE_IN
city,officer,EMPLOYER
movie,role,LOCATION
newsprint,importer,OBJECTIVE
cowboy,bandanna,OWNER-USER
woman,director,EQUATIVE
futures,contract,TOPIC
chemical,group,CREATE-PROVIDE-GENERATE-SELL
trading,cost,RELATIONAL-NOUN-COMPLEMENT
quarterback,coach,OBJECTIVE
foot,runway,MEASURE
communication,channel,PERFORM&ENGAGE_IN
energy,consumption,OBJECTIVE
analysis,branch,PERFORM&ENGAGE_IN
spirits,company,CREATE-PROVIDE-GENERATE-SELL
troop,redeployment,OBJECTIVE
death,notice,TOPIC
real-estate,deal,TOPIC
campaign,commercial,OTHER
labour,market,PURPOSE
information,officer,ORGANIZE&SUPERVISE&AUTHORITY
angiogenesis,inhibitor,OBJECTIVE
multimedia,technology,MEANS
water,anchovy,LOCATION
iron,ore,SUBSTANCE-MATERIAL-INGREDIENT
survey,committee,PERFORM&ENGAGE_IN
physician,service,SUBJECT
rescue,work,PERFORM&ENGAGE_IN
campaign,committee,ORGANIZE&SUPERVISE&AUTHORITY
strategy,talk,TOPIC
program,clarity,RELATIONAL-NOUN-COMPLEMENT
hit,single,EQUATIVE
subsidy,program,CREATE-PROVIDE-GENERATE-SELL
breast,augmentation,OBJECTIVE
perjury,case,OTHER
pastry,chef,CREATE-PROVIDE-GENERATE-SELL
adult,database,TOPIC
rocket,booster,OBJECTIVE
residency,program,OTHER
income,plan,OBTAIN&ACCESS&SEEK
enforcement,action,PERFORM&ENGAGE_IN
screen,printing,MEANS
development,need,OBJECTIVE
year,hiatus,MEASURE
bank,office,OWNER-USER
victim,name,RELATIONAL-NOUN-COMPLEMENT
farm,product,CREATOR-PROVIDER-CAUSE_OF
price,swing,SUBJECT
consumer,database,TOPIC
cosmetic,company,CREATE-PROVIDE-GENERATE-SELL
liquidity,shortage,RELATIONAL-NOUN-COMPLEMENT
bacteria,contamination,SUBJECT
grape,guru,TOPIC_OF_EXPERT
fitness,test,OBJECTIVE
product,concern,TOPIC_OF_COGNITION&EMOTION
pork,producer,OBJECTIVE
voter,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
gallery,owner,OBJECTIVE
illiteracy,rate,RELATIONAL-NOUN-COMPLEMENT
airport,blast,LOCATION
learning,curve,RELATIONAL-NOUN-COMPLEMENT
liability,suit,OTHER
dollar,level,AMOUNT-OF
immigrant,population,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
immigration,case,OTHER
liberation,movement,OBTAIN&ACCESS&SEEK
night,match,TIME-OF1
industry,datum,TOPIC
court,officer,EMPLOYER
investor,activity,SUBJECT
defense,analyst,OBJECTIVE
profit,warning,TOPIC
finance,manager,OBJECTIVE
school,tragedy,OTHER
university,system,PURPOSE
communication,tool,PERFORM&ENGAGE_IN
government,concession,SUBJECT
night,owl,TIME-OF1
driver,license,OTHER
service,office,PERFORM&ENGAGE_IN
hypoglycemia,unawareness,RELATIONAL-NOUN-COMPLEMENT
interest,group,OTHER
index,arbitrage,LEXICALIZED
toner,cartridge,CONTAIN
pocket,liner,LOCATION
teacher,training,OBJECTIVE
area,hospital,LOCATION
literacy,test,OBJECTIVE
insurance,commissioner,ORGANIZE&SUPERVISE&AUTHORITY
core,job,ADJ-LIKE_NOUN
wine,country,CREATE-PROVIDE-GENERATE-SELL
cleanup,project,PERFORM&ENGAGE_IN
turbine,blade,WHOLE+PART_OR_MEMBER_OF
rating,board,PERFORM&ENGAGE_IN
user,access,SUBJECT
child,worker,EQUATIVE
organization,department,PERFORM&ENGAGE_IN
exploration,work,PERFORM&ENGAGE_IN
hero,cemetery,CONTAIN
devil,worship,OBJECTIVE
sugar,production,OBJECTIVE
watch,store,CREATE-PROVIDE-GENERATE-SELL
chemical,sprayer,OBJECTIVE
election,authority,ORGANIZE&SUPERVISE&AUTHORITY
Ms.,Solomon,PERSONAL_TITLE
television,journalist,LOCATION
group,member,WHOLE+PART_OR_MEMBER_OF
pant,leg,WHOLE+PART_OR_MEMBER_OF
earthquake,hazard,OTHER
ocean,dumping,LOCATION
forensics,expert,TOPIC_OF_EXPERT
weapon,plant,CREATE-PROVIDE-GENERATE-SELL
rubber,solution,SUBSTANCE-MATERIAL-INGREDIENT
parent,complaint,SUBJECT
expiry,date,TIME-OF2
government,datum,OWNER-USER
energy,development,OBJECTIVE
auto,trashing,OBJECTIVE
hostage,release,OBJECTIVE
trade,talk,TOPIC
density,downtown,MEASURE
star,death,SUBJECT
uranium,sickness,CREATOR-PROVIDER-CAUSE_OF
self-rule,agreement,TOPIC
campaign,statement,SUBJECT
birth,control,OBJECTIVE
exhibit,hall,PERFORM&ENGAGE_IN
travel,package,PERFORM&ENGAGE_IN
trading,price,RELATIONAL-NOUN-COMPLEMENT
blood,transfusion,OBJECTIVE
election,coverage,OBJECTIVE
opinion,survey,OBJECTIVE
bonus,payment,OBJECTIVE
neighborhood,life,LOCATION
tract,infection,LOCATION
heat,transfer,OBJECTIVE
telecommunication,project,PERFORM&ENGAGE_IN
summer,rain,TIME-OF1
gold,reserve,SUBSTANCE-MATERIAL-INGREDIENT
food,cost,RELATIONAL-NOUN-COMPLEMENT
winter,break,TIME-OF1
divorce,rate,RELATIONAL-NOUN-COMPLEMENT
blood,supply,SUBSTANCE-MATERIAL-INGREDIENT
retirement,age,PERFORM&ENGAGE_IN
tick,collar,MITIGATE&OPPOSE
drug,violation,OBJECTIVE
development,issue,TOPIC
government,permission,SUBJECT
sleep,disorder,OTHER
survey,result,CREATOR-PROVIDER-CAUSE_OF
inflation,level,AMOUNT-OF
sanction,resolution,TOPIC
family,atmosphere,USER_RECIPIENT
deputy,chairman,EQUATIVE
missile,development,OBJECTIVE
month,yield,MEASURE
defense,contract,TOPIC
police,case,OWNER-USER
silicon,chip,SUBSTANCE-MATERIAL-INGREDIENT
rap,group,CREATE-PROVIDE-GENERATE-SELL
industry,association,PERFORM&ENGAGE_IN
safety,check,OBJECTIVE
campaign,rally,WHOLE+PART_OR_MEMBER_OF
dam,area,CONTAIN
month,basis,MEASURE
forestry,product,OTHER
state,fund,OWNER-USER
house,purchase,OBJECTIVE
basement,shop,LOCATION
press,club,USER_RECIPIENT
love,song,TOPIC
year,break,MEASURE
credit,standing,RELATIONAL-NOUN-COMPLEMENT
parking,meter,PURPOSE
grade,athlete,MEASURE
bellwether,issue,EQUATIVE
air,show,OBJECTIVE
broadcast,service,CREATE-PROVIDE-GENERATE-SELL
cement,block,SUBSTANCE-MATERIAL-INGREDIENT
arms,inspector,OBJECTIVE
house,plant,LOCATION
oak,bookcase,SUBSTANCE-MATERIAL-INGREDIENT
ticket,supply,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
aluminium,industry,CREATE-PROVIDE-GENERATE-SELL
child,prostitution,OBJECTIVE
gas,concern,TOPIC_OF_COGNITION&EMOTION
life,style,RELATIONAL-NOUN-COMPLEMENT
tour,event,EQUATIVE
export,zone,CONTAIN
hour,battle,MEASURE
loan,growth,OBJECTIVE
service,official,ORGANIZE&SUPERVISE&AUTHORITY
security,threat,OTHER
hardware,sale,OBJECTIVE
attorney,fee,CREATOR-PROVIDER-CAUSE_OF
confidentiality,agreement,TOPIC
school,teacher,EMPLOYER
pertussis,toxin,CREATE-PROVIDE-GENERATE-SELL
hotel,official,EMPLOYER
root canal,work,OTHER
jail,overcrowding,LOCATION
music,retailer,OBJECTIVE
risk,assessment,OBJECTIVE
union,sympathizer,OTHER
preseason,opener,TIME-OF1
defendant,right,OWNER-USER
rice,exporter,OBJECTIVE
drug,sale,OBJECTIVE
lifetime,record,TIME-OF1
point,scale,MEASURE
police,power,RELATIONAL-NOUN-COMPLEMENT
worker,demand,SUBJECT
finance,sector,OTHER
marketing,study,OBJECTIVE
hour,curfew,MEASURE
start up,cost,RELATIONAL-NOUN-COMPLEMENT
travel,fair,RELATIONAL-NOUN-COMPLEMENT
car,line,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
primary,voter,TIME-OF1
export,growth,OBJECTIVE
brokerage,firm,OWNER-USER
shopping,village,PERFORM&ENGAGE_IN
armament,industry,PERFORM&ENGAGE_IN
church,hierarchy,RELATIONAL-NOUN-COMPLEMENT
rate,pressure,CREATOR-PROVIDER-CAUSE_OF
liability,law,TOPIC
agriculture,committee,ORGANIZE&SUPERVISE&AUTHORITY
telephone,listing,OBJECTIVE
station,manager,OBJECTIVE
healthcare,reform,OBJECTIVE
price,contract,TOPIC
leather,boot,SUBSTANCE-MATERIAL-INGREDIENT
airline,company,OWNER-USER
pregame,ceremony,TIME-OF1
trade,dispute,TOPIC
marriage,tax,OBJECTIVE
vice,president,LEXICALIZED
ballot,paper,EQUATIVE
student,demonstration,SUBJECT
family,support,SUBJECT
mortgage,originator,OBJECTIVE
television,replay,LOCATION
logging,industry,PERFORM&ENGAGE_IN
christian,minority,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
speech,right,PERFORM&ENGAGE_IN
store,information,TOPIC
city,administration,OBJECTIVE
volunteer,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
grocery,store,CREATE-PROVIDE-GENERATE-SELL
diesel,vehicle,MEANS
warehouse,productivity,RELATIONAL-NOUN-COMPLEMENT
plant,closure,OBJECTIVE
repurchase,agreement,TOPIC
year,sale,MEASURE
state,hearing,SUBJECT
backup,goalie,PERFORM&ENGAGE_IN
bribery,scandal,OTHER
fertilizer,plant,CREATE-PROVIDE-GENERATE-SELL
care,package,CREATE-PROVIDE-GENERATE-SELL
history,museum,TOPIC
parent,body,EQUATIVE
service,sector,PERFORM&ENGAGE_IN
transportation,official,ORGANIZE&SUPERVISE&AUTHORITY
appliance,store,CREATE-PROVIDE-GENERATE-SELL
university,program,OWNER-USER
search,firm,PERFORM&ENGAGE_IN
auction,system,PERFORM&ENGAGE_IN
time,value,RELATIONAL-NOUN-COMPLEMENT
army,force,EMPLOYER
company,proposal,SUBJECT
week,high,MEASURE
compensation,claim,OBJECTIVE
drug,organization,CREATE-PROVIDE-GENERATE-SELL
cut,tax,OBJECTIVE
brokerage,assets,OWNER-USER
origination,fee,PERFORM&ENGAGE_IN
cocaine,baron,RELATIONAL-NOUN-COMPLEMENT
spending,measure,PERFORM&ENGAGE_IN
board,turnover,OBJECTIVE
weather,scientist,TOPIC_OF_EXPERT
gold,concern,OTHER
drink,group,CREATE-PROVIDE-GENERATE-SELL
bribery,case,OTHER
meat,production,OBJECTIVE
eyewitness,report,SUBJECT
patronage,system,OTHER
credibility,damage,OBJECTIVE
fund,buying,OBJECTIVE
crime,victim,RELATIONAL-NOUN-COMPLEMENT
center,director,OBJECTIVE
condemnation,cost,RELATIONAL-NOUN-COMPLEMENT
flight,number,RELATIONAL-NOUN-COMPLEMENT
boxing,license,PERFORM&ENGAGE_IN
land,auction,OBJECTIVE
pension,right,OBTAIN&ACCESS&SEEK
energy,strategy,OBTAIN&ACCESS&SEEK
intervention,rate,RELATIONAL-NOUN-COMPLEMENT
court,protection,SUBJECT
breeding,stock,PERFORM&ENGAGE_IN
x-ray,lithography,MEANS
election,procedure,PERFORM&ENGAGE_IN
kidney,transplant,OBJECTIVE
attention,disorder,OTHER
spirits,smuggling,OBJECTIVE
market,observer,OBJECTIVE
school,supply,LOCATION
tomorrow,evening,TIME-OF1
productivity,growth,OBJECTIVE
food,sale,OBJECTIVE
division,manager,OBJECTIVE
oil,producer,OBJECTIVE
grain,price,RELATIONAL-NOUN-COMPLEMENT
employment,index,OBJECTIVE
policy,office,ORGANIZE&SUPERVISE&AUTHORITY
moon,landing,LOCATION
truck,owner,OBJECTIVE
fishery,sector,OWNER-USER
methyl,salicylate,SUBSTANCE-MATERIAL-INGREDIENT
capital,gain,OBJECTIVE
fuel,plant,CREATE-PROVIDE-GENERATE-SELL
traffic,engineer,OBJECTIVE
constituency,system,PURPOSE
high-society,schmoozing,LOCATION
banana,tree,CREATE-PROVIDE-GENERATE-SELL
reinvigoration,break,TIME-OF2
export,exhibition,OBJECTIVE
university,student,LOCATION
percentage,increase,MEASURE
army,source,EMPLOYER
playoff,win,OTHER
issue,price,RELATIONAL-NOUN-COMPLEMENT
component,company,CREATE-PROVIDE-GENERATE-SELL
postseason,game,TIME-OF1
stock,company,OTHER
back,surgery,OTHER
gas,company,CREATE-PROVIDE-GENERATE-SELL
museum,exhibition,LOCATION
state,finance,OWNER-USER
retirement,home,PERFORM&ENGAGE_IN
advertising,rate,RELATIONAL-NOUN-COMPLEMENT
grassroots,group,PARTIAL_ATTRIBUTE_TRANSFER
transfer,value,RELATIONAL-NOUN-COMPLEMENT
market,volatility,RELATIONAL-NOUN-COMPLEMENT
chief,negotiator,ADJ-LIKE_NOUN
voting,result,CREATOR-PROVIDER-CAUSE_OF
arms,control,OBJECTIVE
Mr.,Woodward,PERSONAL_TITLE
impeachment,trial,JUSTIFICATION
analyst,projection,SUBJECT
consumer,purchase,SUBJECT
email,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
arms,proposal,OBJECTIVE
reality,show,OBJECTIVE
league,title,OTHER
conditioning,coach,OBJECTIVE
home,province,EQUATIVE
market,tremor,OBJECTIVE
shower,head,WHOLE+PART_OR_MEMBER_OF
convoy,attack,OBJECTIVE
growth,pattern,RELATIONAL-NOUN-COMPLEMENT
magazine,story,LOCATION
parole,office,ORGANIZE&SUPERVISE&AUTHORITY
convention,site,PERFORM&ENGAGE_IN
crackdown,bite,CREATOR-PROVIDER-CAUSE_OF
job,stability,RELATIONAL-NOUN-COMPLEMENT
city,worker,EMPLOYER
investment,advice,TOPIC
missile,frigate,CONTAIN
telecommunications,product,PERFORM&ENGAGE_IN
arbitration,panel,PERFORM&ENGAGE_IN
media,conglomerate,CREATE-PROVIDE-GENERATE-SELL
racehorse,buyer,OBJECTIVE
free market,advocate,OBJECTIVE
management,office,PERFORM&ENGAGE_IN
quality,match,MEASURE
security,zone,CREATE-PROVIDE-GENERATE-SELL
liquidation,value,RELATIONAL-NOUN-COMPLEMENT
bank,stock,RELATIONAL-NOUN-COMPLEMENT
creditor,approval,SUBJECT
brain,mapping,OBJECTIVE
credit,information,TOPIC
computer,line,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
procurement,budget,PERFORM&ENGAGE_IN
market,decline,SUBJECT
security,post,CREATE-PROVIDE-GENERATE-SELL
mile,section,MEASURE
crime,problem,OTHER
program,cost,RELATIONAL-NOUN-COMPLEMENT
playoff,victory,TIME-OF1
toupee,salesman,OBJECTIVE
associate,director,EQUATIVE
resource,index,OBJECTIVE
goods,group,CREATE-PROVIDE-GENERATE-SELL
machinery,maker,OBJECTIVE
flight,route,OTHER
crop,chemical,PURPOSE
labor,policy,TOPIC
police,uniform,OWNER-USER
thought,process,PERFORM&ENGAGE_IN
training,institution,PERFORM&ENGAGE_IN
platinum,price,RELATIONAL-NOUN-COMPLEMENT
missile,submarine,CONTAIN
family,mortuary,OWNER-USER
chief,rabbi,ADJ-LIKE_NOUN
viewing,area,PERFORM&ENGAGE_IN
alcohol,sale,OBJECTIVE
year,sanction,MEASURE
growth,market,PURPOSE
drama,school,TOPIC
security,agent,CREATE-PROVIDE-GENERATE-SELL
maximum,roll,EQUATIVE
opposition,deputy,WHOLE+PART_OR_MEMBER_OF
risk,profile,OBJECTIVE
campaign,effort,PERFORM&ENGAGE_IN
project,team,PERFORM&ENGAGE_IN
entertainment,event,PERFORM&ENGAGE_IN
price,gain,OBJECTIVE
food,packaging,CONTAIN
cash,value,RELATIONAL-NOUN-COMPLEMENT
rail,transportation,MEANS
policy,unit,ORGANIZE&SUPERVISE&AUTHORITY
budget,package,TOPIC
embassy,staff,EMPLOYER
spending,money,PERFORM&ENGAGE_IN
afternoon,sun,TIME-OF1
rice,crop,EQUATIVE
clothing,company,CREATE-PROVIDE-GENERATE-SELL
banking,executive,RELATIONAL-NOUN-COMPLEMENT
immigration,protection,OBJECTIVE
management,infighting,OTHER
fundamentalist,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
voter,support,SUBJECT
television,correspondent,LOCATION
retirement,pay,JUSTIFICATION
passenger,side,LOCATION
state,debt,OWNER-USER
consultation,document,TOPIC
loan,facility,OTHER
technology,system,PURPOSE
amnesty,applicant,OBTAIN&ACCESS&SEEK
cartoon,show,EQUATIVE
technology,industry,CREATE-PROVIDE-GENERATE-SELL
pension,increase,OBJECTIVE
year,moratorium,MEASURE
share,contract,TOPIC
distribution,chief,PERFORM&ENGAGE_IN
population,exposure,EXPERIENCER-OF-EXPERIENCE
household,appliance,LOCATION
coup,plotter,OBJECTIVE
leisure,market,PURPOSE
distribution,arm,PERFORM&ENGAGE_IN
cash,copper,OBTAIN&ACCESS&SEEK
college,age,WHOLE+ATTRIBUTE&FEATURE&QUALITY_VALUE_IS_CHARACTERISTIC_OF
bookshop,shelf,LOCATION
toy,maker,OBJECTIVE
conservation,effort,PERFORM&ENGAGE_IN
home,port,EQUATIVE
solidarity,member,WHOLE+PART_OR_MEMBER_OF
construction,area,PERFORM&ENGAGE_IN
safety,fair,RELATIONAL-NOUN-COMPLEMENT
customer,attitude,EXPERIENCER-OF-EXPERIENCE
state,homeowner,LOCATION
sobriety,checkpoint,PURPOSE
ladybug,species,VARIETY&GENUS_OF
plant,species,VARIETY&GENUS_OF
recycling,bin,PERFORM&ENGAGE_IN
rocket,system,PURPOSE
membership,talk,TOPIC
product,figure,TOPIC
project,planning,OBJECTIVE
police,unit,WHOLE+PART_OR_MEMBER_OF
retailing,giant,PERFORM&ENGAGE_IN
wood,pulp,SUBSTANCE-MATERIAL-INGREDIENT
artillery,damage,CREATOR-PROVIDER-CAUSE_OF
core,patriot,ADJ-LIKE_NOUN
investment,purpose,EQUATIVE
cafeteria,worker,LOCATION
development,agreement,TOPIC
movie,trailer,TOPIC
talent,pool,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
tape,cartridge,CONTAIN
enforcement,activity,EQUATIVE
security,holding,EQUATIVE
utilization,management,OBJECTIVE
wave,alert,TOPIC
service,stock,RELATIONAL-NOUN-COMPLEMENT
electricity,sector,CREATE-PROVIDE-GENERATE-SELL
eye,movement,OBJECTIVE
injection,system,PERFORM&ENGAGE_IN
combat,effectiveness,PERFORM&ENGAGE_IN
race,director,OBJECTIVE
emergency,restriction,TIME-OF1
labor,peace,OTHER
telecommunication,satellite,PERFORM&ENGAGE_IN
nonoperating,earnings,CREATOR-PROVIDER-CAUSE_OF
software,code,SUBSTANCE-MATERIAL-INGREDIENT
agriculture,industry,PERFORM&ENGAGE_IN
commerce,subcommittee,ORGANIZE&SUPERVISE&AUTHORITY
puppet,army,PARTIAL_ATTRIBUTE_TRANSFER
telecommunication,sector,PERFORM&ENGAGE_IN
fruit,price,RELATIONAL-NOUN-COMPLEMENT
pitching,rotation,RELATIONAL-NOUN-COMPLEMENT
riot,gear,MITIGATE&OPPOSE
cocaine,cartel,CREATE-PROVIDE-GENERATE-SELL
draft,declaration,EQUATIVE
price,cut,OBJECTIVE
core,angler,ADJ-LIKE_NOUN
baby,formula,USER_RECIPIENT
leather,product,SUBSTANCE-MATERIAL-INGREDIENT
security,committee,ORGANIZE&SUPERVISE&AUTHORITY
resort,area,CONTAIN
accident,insurance,MITIGATE&OPPOSE
livestock,sector,CREATE-PROVIDE-GENERATE-SELL
time,share,MEASURE
Pres.,Truman,PERSONAL_TITLE
student,organization,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
candy,maker,OBJECTIVE
law,enforcer,OBJECTIVE
grenade,attack,MEANS
evening,supervisor,TIME-OF1
core,gaming,ADJ-LIKE_NOUN
safety,pin,CREATE-PROVIDE-GENERATE-SELL
management,job,PERFORM&ENGAGE_IN
art,troupe,CREATE-PROVIDE-GENERATE-SELL
theater,complex,CONTAIN
school,policy,OTHER
resort,town,CONTAIN
core,principle,ADJ-LIKE_NOUN
propane,cooker,MEANS
investment,law,TOPIC
sale,gain,OBJECTIVE
plastic,pencil,SUBSTANCE-MATERIAL-INGREDIENT
company,size,RELATIONAL-NOUN-COMPLEMENT
government,intervention,SUBJECT
communication,center,PERFORM&ENGAGE_IN
border,province,LOCATION
turkey,roaster,OBJECTIVE
oil,sector,CREATE-PROVIDE-GENERATE-SELL
leadership,change,OBJECTIVE
customs,official,ORGANIZE&SUPERVISE&AUTHORITY
pound,frame,MEASURE
unionist,leader,EQUATIVE
border,skirmish,LOCATION
bank,board,ORGANIZE&SUPERVISE&AUTHORITY
retailing,observer,OBJECTIVE
travel,document,TOPIC
face,amount,LEXICALIZED
tofu,cube,SUBSTANCE-MATERIAL-INGREDIENT
knee,surgery,OTHER
property,development,OBJECTIVE
company,product,OWNER-USER
family,interview,OBJECTIVE
product,industry,CREATE-PROVIDE-GENERATE-SELL
grape,vine,CREATE-PROVIDE-GENERATE-SELL
flight,safety,RELATIONAL-NOUN-COMPLEMENT
state,center,OWNER-USER
advertising,volume,AMOUNT-OF
heating,bar,PERFORM&ENGAGE_IN
eye,opener,OBJECTIVE
weapon,capability,CREATE-PROVIDE-GENERATE-SELL
export,pipeline,PERFORM&ENGAGE_IN
fuel,crisis,OTHER
Tim,Finn,PERSONAL_NAME
priority,sector,EQUATIVE
institute,director,OBJECTIVE
signing,bonus,JUSTIFICATION
tourist,office,USER_RECIPIENT
budget,spending,PERFORM&ENGAGE_IN
depreciation,method,PERFORM&ENGAGE_IN
management,proposal,OBJECTIVE
athletics,director,OBJECTIVE
palace,official,EMPLOYER
correspondence,course,MEANS
boxing,promoter,OBJECTIVE
woman,soldier,EQUATIVE
pertussis,inoculation,MITIGATE&OPPOSE
temper,tantrum,CREATOR-PROVIDER-CAUSE_OF
committee,leader,OBJECTIVE
transfer,system,PERFORM&ENGAGE_IN
impeachment,motion,PERFORM&ENGAGE_IN
cattle,price,RELATIONAL-NOUN-COMPLEMENT
highway,traveler,LOCATION
growth,management,OBJECTIVE
overtime,work,TIME-OF1
water,desalinization,OBJECTIVE
mahogany,chair,SUBSTANCE-MATERIAL-INGREDIENT
sacrifice,bunt,EQUATIVE
lobster,report,TOPIC
apparel,price,RELATIONAL-NOUN-COMPLEMENT
export,credit,CREATOR-PROVIDER-CAUSE_OF
miracle,cure,EQUATIVE
electricity,network,CREATE-PROVIDE-GENERATE-SELL
apple,juice,SUBSTANCE-MATERIAL-INGREDIENT
halftime,lead,TIME-OF1
football,club,PERFORM&ENGAGE_IN
